ranobedb_id,anilist_id,myanimelist_id,anidb_id
10440,,,
7170,,,
18057,,,
11234,,,
18565,,,
5001,,,
4756,,,
19808,,,
9989,,,
10145,,,
1719,,,
3776,,,
14749,,,
8396,,,
22105,,,
985,,,
17713,,,
3596,,,
8744,,,
2859,,,
8594,,,
6950,,,
19096,,,
13009,,,
19010,,,
5126,,,
2334,,,
9628,,,
453,,,
2641,,,
11891,,,
20062,,,
2254,,,
2948,,,
610,,,
14232,,,
3417,,,
5976,,,
5043,,,
14168,,,
203,,,
4405,,,
6093,,,
3531,,,
5906,,,
11590,,,
15748,,,
11869,,,
6920,,,
5667,,,
11367,,,
4920,,,
12276,,,
7171,,,
11296,,,
21580,,,
681,,,
10768,,,
6243,,,
13115,,,
8835,,,
2821,,,
16484,,,
6566,,,
9097,,,
16647,,,
14833,,,
6151,,,
9735,,,
8552,,,
9082,,,
9092,,,
631,,,
4793,,,
2540,,,
2676,,,
9332,,,
17166,,,
11462,,,
1049,,,
332,,,
10274,,,
13518,,,
3915,,,
5681,,,
10452,,,
16285,,,
20921,,,
8378,,,
11251,,,
12508,,,
11892,,,
19065,,,
3888,,,
4159,,,
2978,,,
149,,,
2310,,,
16046,,,
4223,,84961,
6837,,,
3571,,,
4460,,,
2599,,,
2364,,,
8694,,,
8926,,,
17541,,,
15740,,,
22123,,,
11990,,,
13993,,,
10472,,,
3447,,,
2851,,,
4940,,,
8977,,,
19167,,,
8523,115725,133143,
20858,,,
7206,,,
10332,,,
11269,,,
7079,,,
16092,,,
5905,,,
4174,,,
3313,,,
2790,,,
315,,,
167,,,
158,,,
7154,,,
19901,,,
15282,,,
339,,,
2228,,,
19980,,,
6223,,,
20008,,,
9616,,,
2398,,,
3031,,,
3029,,,
14776,,,
402,,,
154,,,
13848,,,
288,,,
12013,,,
15756,,,
13269,,,
12901,,,
13742,,,
13985,,,
1172,,,
1046,,,
10173,,,
1679,,,
7742,,,
2080,,,
2123,,,
2667,,,
12680,,,
2033,,,
10049,,,
15594,,,
16416,,,
5546,,,
8261,,,
21690,,,
1026,,,
4093,,,
14065,,,
9457,,,
6391,,,
9494,,,
20868,,,
752,,,
1509,,,
5567,,,
7489,,,
20581,,,
8242,,,
924,64269,34269,
10179,,,
1113,,,
15371,,,
4583,,,
303,,,
5601,,,
6820,,,
14004,,,
7411,,,
14524,,,
3576,,,
15611,,,
14590,,,
16619,,,
10167,,,
17230,,,
20045,,,
7144,,,
13151,,,
18099,,,
2826,,,
8555,,,
8184,,,
9221,,,
12823,,,
11813,,,
12266,,,
5239,,,
8448,,,
19964,,,
10904,,,
4444,,,
6844,,,
20022,,,
7017,,,
10511,,,
9791,,,
4676,,,
10005,,,
20027,,,
19751,,,
1396,,,
19995,,,
9865,,,
142,,,
1778,,,
6894,,,
20181,,,
2403,,,
4339,,,
19359,,,
1270,,,
3344,,,
810,,,
2391,,,
1137,,,
946,,,
1098,,,
6297,,,
797,,,
898,,,
724,,,
8957,,,
11276,,,
11728,,,
18168,,,
8619,,,
3805,94514,87904,
7387,,,
11124,,,
4072,,,
1520,,,
3169,,,
5390,,,
6413,,,
5098,,,
10149,,,
2538,,,
9059,,,
2223,,,
11546,,,
4042,,,
14676,,,
20063,,,
2166,,,
7781,,,
3065,,,
15875,,,
5146,,,
5417,,,
3642,,,
20205,,,
301,,,
4536,,,
8177,,,
4034,,,
10953,,,
16453,,,
347,72353,42353,742
4035,,,
3204,,,
14813,,,
16658,,,
15364,,,
20089,,,
9252,,,
5194,,,
2549,,,
4233,,,
16346,,,
3625,,,
3585,,,
18550,,,
14070,,,
2518,,,
3235,,,
3816,,,
5206,,,
9112,,,
2544,,,
5512,,,
8705,,,
3602,,,
3684,,,
1030,,,
6028,,,
562,,,
3986,,,
4828,,,
9886,,,
2018,,,
10432,,,
13861,,,
4800,,,
4134,,,
5039,,,
13984,,,
13248,,,
14259,,,
3927,,,
21594,,,
7505,,,
1,,,
6356,,,
7761,,,
2901,,,
3264,,,
8248,,,
6464,,,
8327,,,
1783,,,
15518,,,
5337,,,
10727,,,
1221,,,
8147,,,
3323,,,
19974,,,
4296,,,
21407,,,
11444,,,
3777,,,
5215,,,
961,,,
5829,,,
1065,,,
7439,,,
5637,,,
3357,,,
7014,,,
4186,,,
1588,,,
1540,,,
16571,,,
9923,,,
16359,,,
7655,,,
8070,,,
7108,,,
15061,,,
9181,,,
14644,,,
14185,,,
9125,,,
19355,,,
7311,,,
6846,,,
14448,,,
2440,,,
12165,147992,,
4713,,,
6213,,,
6533,,,
5783,,,
3304,,,
13620,,,
11679,,,
6870,,,
4681,,,
12354,,,
2785,,,
19272,,,
4106,,,
15577,,,
6397,,,
2917,,,
8415,,,
3831,,,
16998,,,
3698,,,
9987,,,
15416,,,
9681,,,
17920,,,
13541,,,
10232,124999,,
17639,,,
11051,,,
18038,,,
12363,,,
7438,,,
3361,,,
791,,,
4995,,,
11244,,,
11247,,,
12244,,,
16333,,,
14658,,,
5362,,,
13304,,,
11880,,,
5440,,,
521,,,
3179,,,
10322,,,
91,,,
11651,,,
9648,,,
8697,,,
7350,106075,,
21421,,,
4777,,,
276,,,
3622,,,
12331,,,
10936,,,
13274,,,
6522,,,
1037,,,
15814,,,
9255,,,
8956,,,
7045,,,
16356,,,
7231,,,
12105,,,
1881,,,
9122,,,
10840,,,
4320,,,
2721,,,
6027,,,
9244,,,
15085,,,
17632,,,
377,,,
7135,,,
18537,,,
12779,,,
20489,,,
9124,,,
12344,,,
14490,,,
2798,,,
13216,,,
15241,,,
7901,,,
15113,,,
18017,,,
551,,,
906,,,
18031,,,
356,,,
11481,,,
6038,,,
15811,,,
6033,,,
12620,,,
14104,,,
1368,,,
16490,,,
3968,,,
3149,,,
8831,,,
3917,,,
14398,,,
10934,,,
15297,,,
16129,,,
13919,,,
7802,,,
7106,,,
9239,,,
14421,,,
13566,,,
3030,,,
12676,,,
10839,,,
3479,,,
14979,,,
5808,,,
1840,,,
7815,,,
7418,,,
10094,,,
10595,,,
1378,,,
9401,,,
5355,,,
8961,,,
19320,,,
13349,,,
11361,,,
10847,,,
14189,,,
612,,,
1740,,,
9490,,,
3678,,,
4567,,,
557,,,
1721,,,
18783,,,
10552,,,
5157,,,
13150,,,
14176,,,
268,,,
19470,,,
6139,,,
19005,,,
14203,,,
7980,,,
492,,,
4889,,,
2070,,,
11043,,,
2375,,,
20936,,,
11623,,,
10519,,,
13044,,,
6388,,,
3139,,,
3016,,,
7487,,,
10714,,,
9894,,,
3104,,,
20530,,,
8721,,,
10070,,,
7435,,,
6265,,,
6691,,,
14914,,,
14939,,,
6144,,,
18178,,,
3637,,,
10617,,,
15492,,,
4135,,,
1909,,,
5661,,,
6605,,,
13434,,,
20074,,,
16190,,,
13837,,,
3255,,,
20898,,,
8923,,,
6296,,,
3381,,,
9842,,,
8558,,,
9904,,,
9645,,,
13158,,,
9531,,,
11328,,,
16482,,,
13627,,,
12874,,,
9988,,,
9533,,,
13225,,,
15765,,,
13663,,,
9572,,,
6469,,,
20425,,,
8770,,,
20676,,,
9694,,,
13905,,,
10653,,,
4036,,,
8128,,,
12343,,,
4581,,,
17086,,,
21550,,,
3899,,,
5441,,,
2563,,,
18155,,,
18914,,,
4088,,,
7807,,,
8800,,,
11225,,,
16803,,,
109,,,
174,,,
5160,,,
120,,,
4715,,,
5254,,,
10089,,,
1501,,,
8924,,,
6369,,,
16327,,,
5544,,,
1504,,,
17311,,,
21597,,,
16556,,,
5345,,,
16477,,,
10424,,,
6193,,,
14646,,,
16381,,,
16225,,,
3803,,,
16307,,,
21672,,,
2092,,,
12776,,,
1905,,,
6085,,,
10302,,,
9772,,,
2205,,,
111,,,
14121,,,
12367,,,
20435,,,
5847,,,
11737,,,
6090,,,
4852,,,
9792,,,
9103,,,
11052,,,
10667,,,
14820,,,
11576,,,
19052,,,
3697,,,
11297,,,
3175,,,
13003,,,
5785,,,
7990,,,
2117,,,
9229,,,
6593,,,
20787,,,
3314,,,
11595,,,
7537,,,
13024,,,
14345,,,
17093,,,
5662,,,
3929,,,
20054,,,
10100,,,
9825,,,
2161,,,
458,,,
899,,,
1454,,,
14375,,,
19818,,,
1796,,,
2327,,,
626,,,
8247,,,
956,,,
971,,,
866,,,
8951,,,
8369,,,
21145,,,
19529,,,
18961,,,
13396,,,
1833,,,
10143,,,
6594,,,
7829,,,
7816,,,
13275,,,
15540,,,
3456,,,
8768,,,
8190,,,
7987,,,
11573,,,
8133,,,
11735,,,
10451,,,
9064,,,
7853,,,
1050,,,
9070,,,
3004,,,
7204,,,
6075,,,
8520,,,
6834,,,
19282,,,
326,,,
11508,,,
3281,,,
18125,,,
20018,,,
20053,,,
10144,,,
5764,,,
9194,,,
3055,,,
14568,,,
14684,,,
3574,,,
3990,,,
20700,,,
5669,,,
13502,,,
10416,,,
8648,,,
10196,,,
1853,,,
1324,,,
2236,,,
6157,,,
1352,,,
3765,,,
9020,,,
19765,,,
13538,,,
365,,,
5973,,,
1876,,,
2808,,,
4552,,,
7071,,,
496,,,
8245,,,
3987,,,
4368,,,
566,,,
7625,,,
299,,,
6735,,,
11491,,,
1136,,,
6658,,,
13185,,,
3673,,,
842,,,
20121,,,
3026,,,
19943,,,
10463,,,
20118,,,
13839,,,
3271,,,
10142,,,
19760,,,
16239,,,
6531,,,
3655,,,
2950,,,
700,,,
13703,,,
6711,,,
5109,,,
12208,,,
7190,,,
9384,,,
14655,,,
14469,,,
15903,,,
8418,,,
179,,,
7280,,,
473,,,
5501,,,
4011,,,
816,,,
15336,,,
12637,,,
8517,,,
13050,,,
10877,,,
9254,,,
14173,,,
9959,,,
5886,,,
5754,,,
8131,,,
4153,,,
19948,,,
6194,,,
19949,,,
8002,,,
5175,,,
14053,,,
7933,,,
8505,,,
11248,,,
6661,,,
3667,,,
2761,,,
2603,,,
11457,,,
10603,,,
135,,,
7808,,,
3510,,,
1724,,,
4288,,,
20182,,,
1460,,,
4960,,,
19755,,,
12466,,,
300,,,
5753,,,
764,,,
2255,,,
2289,,,
1663,,,
3209,,,
1662,,,
8587,,,
8929,,,
6662,,,
8522,,,
11925,,,
13969,,,
10154,,,
15630,,,
7076,,,
15529,,,
4432,,,
10750,,,
4079,,,
13130,,,
19488,,,
11074,,,
1496,,,
13533,,,
7568,,,
19757,,,
1669,,,
12831,,,
83,,,
8911,,,
15503,,,
13329,,,
3614,,,
14757,,,
9324,,,
782,,,
10825,,,
6138,,,
18994,,,
19074,,,
11356,,,
13550,,,
1416,,,
18974,,,
3147,,,
3992,,,
15821,,,
2660,,,
1603,,,
7691,,,
5188,,,
1122,,,
6249,,,
6204,,,
16559,,,
1834,,,
5236,,,
13825,,,
14017,,,
2811,,,
5091,,,
12012,,,
925,,,
5147,,,
12264,,,
9538,,,
18330,,,
9724,,,
16120,,,
222,,,
2756,,,
1676,,,
3208,,,
20645,,,
19756,,,
18981,,,
565,,,
19004,,,
4881,,,
2177,,,
5214,,,
9658,,,
4113,,,
5682,,,
19752,,,
15549,,,
15195,,,
16642,,,
15003,,,
16403,,,
13539,,,
17804,,,
15247,,,
19446,,,
19363,,,
12351,,,
17601,,,
7954,,,
13562,,,
17470,,,
11319,,,
20608,,,
15934,,,
12691,,,
11775,,,
7138,,,
15387,,,
18389,,,
13330,,,
12024,,,
13902,,,
15477,,,
14164,,,
13282,,,
7134,,,
19042,,,
3693,,,
2841,,,
6366,,,
13808,,,
1739,,,
6835,,,
19079,,,
5000,,,
3911,,,
5957,,,
18980,,,
18999,,,
7372,,,
3402,,,
3597,,,
1260,,,
1261,,,
7689,,,
3857,,,
3197,,,
2514,,,
4947,,,
1673,,,
1965,,,
2311,,,
3540,,,
7105,,,
2557,,,
3663,,,
6999,,,
5144,,,
4948,,,
3920,,,
6392,,,
3373,,,
1848,,,
3764,,,
4003,,,
2648,,,
2001,,,
7001,,,
1100,,,
4860,,,
6064,,,
5232,,,
2395,,,
1036,,,
3756,,,
15337,,,
8293,,,
14061,,,
10329,,,
11295,,,
11613,,,
14443,,,
12627,,,
12825,,,
12037,,,
13726,,,
15080,,,
9961,,,
8401,,,
8289,,,
17996,,,
10642,,,
12141,,,
9452,,,
528,,,
55,,,
3178,,,
106,,,
139,,,
170,,,
81,,,
777,,,
725,,,
674,,,
19754,,,
6018,,,
15490,,,
2060,,,
19880,,,
8527,,,
9065,,,
14000,,,
19742,,,
8834,,,
17745,,,
5481,,,
2392,,,
1554,,,
6764,,,
12507,,,
12703,,,
11330,,,
7806,,,
15852,,,
8232,,,
1325,,,
7556,,,
3002,,,
1955,,,
6630,,,
6049,,,
1751,,,
580,,,
5471,,,
14317,,,
21664,,,
7383,,,
13651,,,
12413,,,
8355,,,
6565,,,
15676,,,
2537,,,
13729,,,
4692,,,
11844,,,
18557,,,
456,,,
200,,,
8332,,,
5038,,,
7030,,,
4243,,,
5401,,,
12700,,,
1865,,,
13097,,,
15356,,,
14519,,,
16375,,,
16031,,,
12739,,,
3122,,,
18983,,,
17483,,,
1423,,,
10122,,,
2109,,,
710,,,
2024,,,
803,,,
8464,,,
17497,,,
12408,,,
13992,,,
11677,,,
19984,,,
1328,,,
19835,,,
21771,,,
11333,,,
358,,,
11912,,,
13491,,,
7710,,,
855,,,
9013,,,
19884,,,
1731,,,
12760,,,
13215,,,
1789,,,
6613,,,
1521,,,
1092,,,
1269,,,
1936,,,
1547,,,
4738,,,
4468,,,
13245,,,
878,,,
4171,,,
824,,,
705,,,
1594,,,
8772,,,
15601,,,
1286,,,
14806,,,
4743,,,
544,,,
4549,,,
17570,,,
8171,,,
12327,,,
1259,,,
12168,,,
8990,,,
15270,,,
4442,,,
9011,,,
15097,,,
9625,,,
1535,,,
13797,,,
19672,,,
20387,,,
6823,,,
4187,,,
12753,,,
1665,,,
7727,,,
19955,,,
18518,,,
7140,,,
5517,,,
8318,,,
11563,,,
11769,,,
10894,,,
10900,,,
20648,,,
21426,,,
830,,,
5718,,,
9363,,,
5849,,,
7215,,,
547,,,
4742,,,
2923,,,
4851,,,
18908,,,
5133,,,
5498,,,
19788,,,
756,,,
9522,,,
1747,,,
2164,,,
319,,,
2267,,,
9662,,,
11463,,,
3020,,,
4718,,,
18953,,,
8051,,,
20088,,,
20914,,,
7072,,,
570,,,
6395,,,
10,,,
13632,,,
14580,,,
4256,,,
21591,,,
12740,,,
4634,,,
10711,,,
6432,,,
15959,,,
13580,,,
16204,,,
20937,,,
10364,,,
1080,,,
2122,,,
9715,,,
4987,,,
17319,,,
20279,,,
10962,,,
7708,,,
12653,,,
960,,,
15472,,,
11676,,,
14428,,,
15450,,,
12410,,,
8231,,,
12298,,,
14754,,,
14903,,,
13205,,,
13781,,,
7683,,,
14887,,,
9811,,,
13041,,,
16209,,,
7911,,,
920,,,
20147,,,
19928,,,
9377,,,
6393,,,
5816,,,
5128,,,
1797,,,
12669,,,
8729,,,
2056,,,
12112,,,
378,,,
3245,,,
462,,,
3130,,,
859,,,
1658,,,
4766,,,
13197,,,
13270,,,
9463,,,
2214,,,
3043,,,
18864,,,
7641,,,
713,,,
277,,,
12300,,,
14366,,,
5164,,,
4001,,,
3071,,,
3202,,,
8999,,,
6918,,,
7573,,,
9869,,,
7588,,,
3133,,,
13450,,,
3400,,,
2227,,,
304,,,
3729,,,
374,,,
8021,,,
16435,,,
702,,,
872,,,
1757,,,
9834,,,
433,,,
14545,,,
20029,,,
7714,,,
1591,,,
1444,,,
5507,,,
6856,,,
1531,,,
3801,,,
4324,,,
6244,,,
3991,,,
6914,115913,107628,
18474,,,
6348,,,
6431,,,
18419,,,
5099,,,
15176,,,
10097,,,
15625,,,
11475,,,
5275,,,
19452,,,
6980,,,
6560,,,
14099,,,
16357,,,
13287,,,
16596,,,
13819,,,
12990,,,
12028,,,
13252,,,
15295,,,
16289,,,
15647,,,
10842,,,
10370,,,
21629,,,
14785,,,
12878,,,
14100,,,
5374,,,
15853,,,
13506,,,
10308,,,
14595,,,
11710,,,
21437,,,
12154,,,
17622,,,
14593,,,
13795,,,
10814,,,
11882,,,
14312,,,
15114,,,
4771,,,
13043,,,
22252,,,
11876,,,
8682,,,
5192,,,
7887,,,
16000,,,
16931,,,
14802,,,
7523,,,
9061,,,
15617,,,
11228,,,
5079,,,
13558,,,
6077,,,
17460,,,
13090,,,
10810,,,
3505,,,
10467,,,
5767,,,
10076,,,
13557,,,
10796,,,
11303,,,
11874,,,
5846,,,
8072,,,
10812,,,
10735,,,
16786,,,
11697,,,
8275,,,
15051,,,
11302,,,
14569,,,
12182,,,
12811,,,
10681,,,
13559,,,
20221,,,
7998,,,
15024,,,
14418,,,
12949,,,
5421,,,
14373,,,
15006,,,
15830,,,
14288,,,
14974,,,
7524,,,
13368,,,
7882,,,
15258,,,
14988,,,
8979,,,
5289,,,
6394,,,
11724,,,
7973,,,
12111,,,
4359,,,
14975,,,
14014,,,
14087,,,
14594,,,
13885,,,
10497,,,
13295,,,
12780,,,
18007,,,
14742,,,
11000,,,
15937,,,
4344,,,
11698,,,
16761,,,
16653,,,
15703,,,
10090,,,
8583,,,
14021,,,
11097,,,
13331,,,
15567,,,
10999,,,
5290,,,
15462,,,
20610,,,
16517,,,
18195,,,
5114,,,
15905,,,
11053,,,
6412,,,
7293,,,
8089,,,
10680,,,
13141,,,
2762,,,
20067,,,
10529,,,
20081,,,
18540,,,
12076,,,
12838,,,
9854,,,
11696,,,
13061,,,
15884,,,
4530,,,
8585,,,
8670,,,
10137,,,
8000,,,
17452,,,
16520,,,
14892,,,
8542,,,
3555,,,
3096,,,
14274,,,
639,,,
1549,,,
3128,,,
40,,,
20226,,,
13841,,,
7414,,,
2499,,,
5379,,,
2598,,,
138,,,
13581,,,
12355,,,
19439,,,
19484,,,
14039,,,
20703,,,
2636,,,
7118,,,
7233,,,
353,,,
3761,,,
20491,,,
2307,,,
21149,,,
1954,,,
499,,,
1605,,,
4367,,,
15171,,,
5040,,,
7089,,,
8136,,,
19781,,,
1211,,,
22058,,,
1405,,,
11326,,,
4643,,,
3568,,,
14439,,,
11359,,,
9801,,,
12362,,,
1587,,,
19706,,,
6908,,,
17027,,,
7888,,,
704,,,
14870,,,
19920,,,
20039,,,
7353,,,
6367,,,
3074,,,
4939,,,
443,,,
11092,,,
2159,,,
2822,,,
8282,,,
6649,,,
7890,,,
2681,,,
10446,,,
6400,,,
8018,,,
7128,,,
7698,,,
10846,,,
10273,,,
15598,,,
6631,,,
19053,,,
2324,,,
15449,,,
7322,,,
7103,,,
1631,,,
11073,,,
239,,,
1151,,,
461,,,
9271,,,
13393,,,
7493,,,
3284,,,
12783,,,
19728,,,
1369,,,
99,,,
895,,,
4169,,,
12087,,,
17878,,,
6849,,,
3329,,,
7066,,,
10383,,,
8102,,,
10572,,,
2983,,,
1786,,,
9413,,,
5573,,,
8175,,,
11150,,,
1972,,,
11156,,,
17611,,,
5744,,,
8427,,,
19972,,,
20044,,,
10248,,,
1400,,,
5792,,,
7090,,,
4126,,,
6218,,,
11611,,,
4807,,,
20016,,,
6406,,,
3688,,,
13702,,,
7275,,,
3928,,,
2413,,,
6111,,,
11125,,,
5136,,,
9475,,,
5787,,,
4462,,,
1191,,,
3431,,,
1131,,,
8238,,,
7820,,,
9547,,,
5790,,,
4447,,,
3563,,,
5978,,,
18872,,,
4089,,,
9873,,,
9057,,,
1214,,,
12805,,,
16098,,,
161,,,
7462,,,
6347,,,
8164,,,
2587,,,
19759,,,
17261,,,
13916,,,
8539,,,
15442,,,
19730,,,
11530,,,
3103,,,
4554,,,
7839,,,
14370,,,
5896,,,
8880,,,
5875,,,
16071,,,
17695,,,
518,,,
2994,,,
6261,,,
484,,,
15735,,,
5324,,,
1988,,,
901,,,
16295,,,
15996,,,
12987,,,
15318,,,
2190,,,
4879,,,
5438,,,
6909,,,
3075,,,
1218,,,
19212,,,
532,,,
6186,,,
4799,,,
3677,,,
12195,,,
16140,,,
4690,,,
6740,,,
1189,,,
20996,,,
5473,,,
5470,,,
11294,,,
16054,,,
5429,,,
9000,,,
3506,,,
6070,,,
7413,,,
15538,,,
1507,,,
10366,,,
8833,,,
7003,,,
1197,,,
19890,,,
5408,,,
16516,,,
6610,,,
19279,,,
10854,,,
8748,,,
9965,,,
8529,,,
1545,,,
15116,,,
13513,,,
3591,,,
12102,,,
647,,,
983,,,
77,,,
8343,,,
3712,,,
298,,,
981,,,
3905,,,
11823,,,
3806,,,
13387,,,
4871,,,
14029,,,
14440,,,
9733,,,
7938,,,
1763,,,
2114,,,
7719,,,
6807,,,
19746,,,
5655,,,
558,,,
16352,,,
1795,,,
7878,,,
742,,,
5358,,,
541,,,
236,,,
6708,,,
5235,,,
10849,,,
5588,,,
5641,,,
9501,,,
1120,95045,89577,
5813,,,
19970,,,
3283,,,
60,,,
227,,,
3982,,,
6516,,,
4356,,,
3716,,,
19871,,,
20176,,,
2523,,,
10557,,,
1373,,,
4379,,,
6323,,,
1071,,,
10850,,,
13633,,,
1606,,,
16150,,,
10277,,,
10296,,,
2867,,,
10333,,,
11403,,,
13298,,,
12847,,,
20643,,,
11830,,,
9845,,,
12077,,,
15585,,,
11578,,,
11316,,,
12222,,,
14452,,,
15346,,,
11348,,,
14291,,,
14472,,,
12538,,,
14565,,,
15623,,,
15563,,,
15460,,,
15489,,,
12568,,,
15249,,,
16705,,,
14150,,,
15912,,,
13354,,,
12063,,,
14114,,,
12075,,,
12675,,,
12648,,,
11365,,,
11273,,,
12440,,,
16427,,,
8765,,,
11911,,,
21364,,,
14287,,,
8931,,,
12944,,,
12572,,,
9519,,,
11838,,,
15137,,,
14959,,,
16236,,,
13659,,,
12855,,,
14540,,,
9898,,,
10868,,,
11579,,,
15128,,,
14242,,,
3376,,,
1640,,,
1622,,,
20851,,,
5576,,,
14598,,,
10462,,,
14635,,,
1629,,,
2224,,,
19853,,,
19857,,,
1741,,,
1628,,,
123,,,
2484,,,
19793,,,
4541,,,
8842,,,
12080,,,
2724,,,
494,,,
2606,,,
2663,,,
251,,,
14811,,,
6286,,,
1295,,,
322,,,
1421,,,
3690,,,
1413,,,
13948,,,
19942,,,
6767,,,
12737,,,
19015,,,
3199,,,
16309,,,
5860,,,
21907,,,
5575,,,
17317,,,
4660,,,
19327,,,
3437,,,
6182,,,
2991,,,
2039,,,
5384,,,
7926,,,
19141,,,
19155,,,
19109,,,
1701,,,
6761,,,
6094,,,
19864,,,
9159,,,
4260,,,
20696,,,
2536,,,
1942,,,
9592,,,
19343,,,
19198,,,
15921,,,
3218,,,
19014,,,
2806,,,
5635,,,
1250,,,
20704,,,
2410,,,
15091,,,
19852,,,
3089,,,
2752,,,
8939,,,
13549,,,
18555,,,
19348,,,
8604,,,
7860,,,
10700,,,
2642,,,
1686,,,
21549,,,
9857,,,
1808,,,
2727,,,
1770,,,
10544,,,
11231,,,
9902,,,
7627,,,
11213,,,
7859,,,
7533,,,
10030,,,
11102,,,
4689,,,
13827,,,
16940,,,
4605,,,
8410,,,
4809,,,
3354,,,
14917,,,
3312,,,
5903,,,
19939,,,
10498,,,
11005,,,
16695,,,
5710,,,
3535,,,
11688,,,
18725,,,
16144,,,
404,,,
2037,,,
14972,,,
20137,,,
19858,,,
87,,,
104,,,
13378,,,
13980,,,
7338,,,
10245,,,
13887,,,
13267,,,
1590,,,
4049,,,
2569,,,
4205,,,
887,,,
431,,,
8237,,,
1771,,,
3746,,,
15588,,,
9398,,,
278,,,
1742,,,
483,,,
13390,,,
5197,,,
759,,,
14825,,,
982,,,
10224,,,
14522,,,
4955,,,
12547,,,
1974,,,
10356,,,
3165,,,
4311,,,
1173,,,
10610,,,
10442,,,
7526,,,
4834,,,
3242,,,
11230,,,
68,,,
8099,,,
8056,,,
4865,,,
5653,,,
4201,,,
2408,,,
2697,,,
11738,,,
14953,,,
10668,,,
13976,,,
11250,,,
3090,,,
4658,,,
1573,,,
7856,,,
13069,,,
11730,,,
4420,,,
9839,,,
14912,,,
741,,,
13327,,,
4943,,,
14575,,,
3853,,,
10353,,,
6459,,,
16122,,,
2282,,,
5199,,,
2485,,,
3498,,,
3454,,,
19541,,,
4314,,,
12369,,,
16231,,,
18993,,,
1528,,,
13351,,,
14736,,,
7121,,,
10701,,,
3265,,,
11591,,,
11993,,,
12701,,,
14186,,,
3507,,,
11362,,,
107,,,
6034,,,
12621,,,
4446,,,
8838,,,
2055,,,
4459,,,
1018,,,
3490,,,
3747,,,
4754,,,
10268,,,
1753,,,
4802,,,
20097,,,
9935,,,
4817,,,
20080,,,
6731,,,
10729,,,
3623,,,
12870,,,
1854,,,
13170,,,
868,,,
21588,,,
6953,,,
6874,,,
5361,,,
13959,,,
16348,,,
19001,,,
15146,,,
6715,,,
6056,,,
5371,,,
5530,,,
1308,,,
14337,,,
20140,,,
3457,,,
6932,,,
3136,,,
2782,,,
2758,,,
16306,,,
2738,,,
13597,,,
15671,,,
1201,,,
13235,,,
2951,,,
9895,,,
5952,,,
19946,,,
1488,,,
471,,,
835,,,
2299,,,
5878,,,
3553,,,
2918,,,
340,,,
7173,,,
1607,,,
10042,,,
10780,,,
11197,,,
7018,,,
19815,,,
12261,,,
312,,,
14669,,,
586,,,
19178,,,
20108,,,
8808,,,
12826,,,
11314,,,
4357,,,
8898,,,
9319,,,
3324,,,
4094,,,
10355,,,
2141,,,
10350,,,
16481,,,
5974,,,
13319,,,
4946,,,
4385,,,
2115,,,
3080,,,
6917,,,
10588,,,
15193,,,
4315,,,
7790,,,
6821,,,
11320,,,
7741,,,
6712,,,
5332,,,
11772,,,
11789,142622,,
3427,,,
9632,,,
2638,,,
8251,,,
15874,,,
15079,,,
19460,,,
13933,,,
8246,,,
12231,,,
17860,,,
6954,,,
13244,,,
19516,,,
19559,,,
19469,,,
13093,,,
10270,,,
17320,,,
6183,,,
14605,,,
7453,,,
10147,,,
15579,,,
15285,,,
12509,,,
14582,,,
7854,,,
16626,,,
3439,,,
8249,,,
5282,,,
12098,,,
17901,,,
9646,,,
4639,,,
10086,,,
4482,,,
16884,,,
14512,,,
19072,,,
8155,,,
21905,,,
15897,,,
8420,,,
15265,,,
21466,,,
7266,,,
10891,,,
11854,,,
19213,,,
8188,,,
20388,,,
3124,,,
2624,,,
1124,,,
183,,,
13046,,,
21425,,,
14612,,,
5394,,,
5,,,
14166,,,
16149,,,
6304,,,
5316,,,
8111,,,
3443,,,
1522,,,
4470,,,
3521,,,
10360,,,
1337,,,
1598,,,
7336,,,
3353,,,
8024,,,
13553,,,
11653,,,
16950,,,
20561,,,
12553,,,
15444,,,
7123,,,
10294,,,
16135,,,
15559,,,
10295,,,
3014,,,
14624,,,
8845,,,
10207,,,
8726,,,
1503,,,
10923,,,
20748,,,
11090,,,
16759,,,
5955,,,
3491,,,
5115,,,
20731,,,
7437,,,
18898,,,
15706,,,
15326,,,
15525,,,
15841,,,
15649,,,
8599,,,
17605,,,
14158,,,
15405,,,
13546,,,
18060,,,
11166,,,
13126,,,
18852,,,
11184,,,
15775,,,
13074,,,
13901,,,
3011,,,
7109,,,
3188,,,
6173,,,
19734,,,
18716,,,
11943,,,
14977,,,
1566,,,
14292,,,
20109,,,
6588,,,
11822,,,
18986,,,
15652,,,
7939,,,
14202,,,
16379,,,
3586,,,
13125,,,
15192,,,
16127,,,
14528,,,
2420,,,
13440,,,
1773,,,
8299,,,
13599,,,
2897,,,
4283,,,
6607,,,
21092,,,
10203,,,
15434,,,
7909,,,
9158,,,
15650,,,
11212,,,
6389,,,
16208,,,
8762,,,
9076,,,
2415,,,
19059,,,
7908,,,
9460,,,
15595,,,
11400,,,
9273,,,
8868,,,
12717,,,
11888,,,
11783,,,
13732,,,
19013,,,
9671,,,
5895,,,
3189,,,
10297,,,
20984,,,
11511,,,
10939,,,
4336,,,
237,,,
19803,,,
9666,,,
3815,,,
16665,,,
6905,,,
5301,,,
